area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;upm;id_vivienda;id_hogar;estrato;fexp;periodo
2;130450;904901;006;01;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130450904901;13045090490100601;130450904901006011;1321;199,908514675243;201912
2;130450;904901;006;02;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130450904901;13045090490100602;130450904901006021;1321;199,908514675243;201912
2;130450;904901;006;03;1;2;2;2;3;3;2;2;2;2;2;3;3;3;2;2;3;2;2;2;3;3;3;3;130450904901;13045090490100603;130450904901006031;1321;199,908514675243;201912
2;130450;904901;006;04;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130450904901;13045090490100604;130450904901006041;1321;199,908514675243;201912
2;130450;904901;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130450904901;13045090490100605;130450904901006051;1321;199,908514675243;201912
2;130450;904901;006;06;1;2;2;2;2;3;2;2;2;2;2;3;3;3;2;3;3;2;2;2;2;2;2;2;130450904901;13045090490100606;130450904901006061;1321;199,908514675243;201912
2;130450;904901;006;07;1;2;2;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;2;2;2;130450904901;13045090490100607;130450904901006071;1321;199,908514675243;201912
2;130451;900601;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;130451900601;13045190060101201;130451900601012011;1322;242,073630570636;201912
2;130451;900601;012;02;1;2;2;2;3;3;2;2;3;3;3;3;3;3;3;3;2;2;2;2;1;1;3;3;130451900601;13045190060101202;130451900601012021;1322;242,073630570636;201912
2;130451;900601;012;03;1;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130451900601;13045190060101203;130451900601012031;1322;242,073630570636;201912
2;130451;900601;012;04;1;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;3;130451900601;13045190060101204;130451900601012041;1322;242,073630570636;201912
2;130451;900601;012;05;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;130451900601;13045190060101205;130451900601012051;1322;242,073630570636;201912
2;130451;900601;012;06;1;3;3;2;2;4;2;4;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;130451900601;13045190060101206;130451900601012061;1322;242,073630570636;201912
2;130451;900601;012;08;1;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130451900601;13045190060101208;130451900601012081;1322;242,073630570636;201912
2;130451;900902;012;01;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;2;2;2;3;3;3;3;130451900902;13045190090201201;130451900902012011;1322;297,662278368427;201912
2;130451;900902;012;02;1;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130451900902;13045190090201202;130451900902012021;1322;297,662278368427;201912
2;130451;900902;012;03;1;2;2;2;2;2;2;4;2;2;1;1;3;1;3;3;3;2;2;2;2;2;2;2;130451900902;13045190090201203;130451900902012031;1322;297,662278368427;201912
2;130451;900902;012;04;1;1;2;1;3;3;2;3;3;3;3;3;3;3;3;2;3;2;2;2;3;3;3;3;130451900902;13045190090201204;130451900902012041;1322;297,662278368427;201912
2;130451;900902;012;05;1;1;1;1;1;1;1;1;1;3;3;3;2;2;2;2;2;2;2;2;3;3;3;3;130451900902;13045190090201205;130451900902012051;1322;297,662278368427;201912
2;130451;900902;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130451900902;13045190090201206;130451900902012061;1322;297,662278368427;201912
2;130451;900902;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;3;3;3;130451900902;13045190090201207;130451900902012071;1322;297,662278368427;201912
2;130451;901001;006;01;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130451901001;13045190100100601;130451901001006011;1322;291,201711953724;201912
2;130451;901001;006;02;1;2;2;2;2;4;2;4;2;1;2;2;2;2;1;2;2;2;2;2;3;3;2;2;130451901001;13045190100100602;130451901001006021;1322;291,201711953724;201912
2;130451;901001;006;03;1;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130451901001;13045190100100603;130451901001006031;1322;291,201711953724;201912
2;130451;901001;006;04;1;3;3;1;2;4;2;4;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130451901001;13045190100100604;130451901001006041;1322;291,201711953724;201912
2;130451;901001;006;05;1;2;3;1;2;4;2;4;2;1;1;2;2;2;2;2;2;2;2;2;3;2;2;2;130451901001;13045190100100605;130451901001006051;1322;291,201711953724;201912
2;130451;901001;006;06;1;3;3;1;1;4;2;4;2;1;1;2;2;2;1;2;2;2;2;2;3;3;2;3;130451901001;13045190100100606;130451901001006061;1322;291,201711953724;201912
2;130451;901001;006;07;1;3;3;2;2;4;2;4;2;1;1;2;2;2;2;2;3;2;2;2;3;2;3;3;130451901001;13045190100100607;130451901001006071;1322;291,201711953724;201912
2;130550;900101;006;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;130550900101;13055090010100601;130550900101006011;1322;66,9379925130939;201912
2;130550;900101;006;02;1;2;2;2;2;4;2;4;2;2;2;3;3;1;3;3;3;2;1;2;2;2;2;2;130550900101;13055090010100602;130550900101006021;1322;66,9379925130939;201912
2;130550;900101;006;03;1;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130550900101;13055090010100603;130550900101006031;1322;66,9379925130939;201912
2;130550;900101;006;04;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;2;3;130550900101;13055090010100604;130550900101006041;1322;66,9379925130939;201912
2;130550;900101;006;05;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130550900101;13055090010100605;130550900101006051;1322;66,9379925130939;201912
2;130550;900101;006;06;1;2;2;2;2;4;2;4;2;2;2;3;3;1;3;3;3;2;2;2;3;3;2;2;130550900101;13055090010100606;130550900101006061;1322;66,9379925130939;201912
2;130550;900101;006;07;1;2;2;2;2;4;2;4;2;2;2;2;2;1;3;3;3;2;2;1;2;2;2;2;130550900101;13055090010100607;130550900101006071;1322;66,9379925130939;201912
2;130550;902901;006;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;2;2;130550902901;13055090290100601;130550902901006011;1322;110,083005087605;201912
2;130550;902901;006;02;1;3;2;2;2;4;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130550902901;13055090290100602;130550902901006021;1322;110,083005087605;201912
2;130550;902901;006;03;1;2;2;2;2;4;2;4;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;130550902901;13055090290100603;130550902901006031;1322;110,083005087605;201912
2;130550;902901;006;05;1;3;3;1;2;4;2;4;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;130550902901;13055090290100605;130550902901006051;1322;110,083005087605;201912
2;130550;902901;006;06;1;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130550902901;13055090290100606;130550902901006061;1322;110,083005087605;201912
2;130550;902901;006;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;130550902901;13055090290100607;130550902901006071;1322;110,083005087605;201912
2;130550;902901;006;08;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130550902901;13055090290100608;130550902901006081;1322;110,083005087605;201912
1;130650;003302;012;01;1;2;2;2;2;3;2;2;2;2;2;3;2;2;2;3;2;2;2;2;3;3;2;2;130650003302;13065000330201201;130650003302012011;1311;216,058410331585;201912
1;130650;003302;012;02;1;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;130650003302;13065000330201202;130650003302012021;1311;216,058410331585;201912
1;130650;003302;012;03;1;2;2;2;2;3;2;2;2;1;2;2;2;3;3;3;2;2;2;2;3;3;3;3;130650003302;13065000330201203;130650003302012031;1311;216,058410331585;201912
1;130650;003302;012;04;1;3;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;130650003302;13065000330201204;130650003302012041;1311;216,058410331585;201912
1;130650;003302;012;05;1;2;2;2;2;3;2;2;3;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;130650003302;13065000330201205;130650003302012051;1311;216,058410331585;201912
1;130650;003302;012;06;1;2;2;2;2;3;2;2;2;1;2;3;2;2;2;3;2;2;2;2;3;3;3;3;130650003302;13065000330201206;130650003302012061;1311;216,058410331585;201912
1;130650;003302;012;07;1;2;2;2;2;3;2;2;2;1;2;3;2;3;3;3;2;2;2;2;3;3;3;3;130650003302;13065000330201207;130650003302012071;1311;216,058410331585;201912
1;130650;005204;099;01;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;3;2;2;2;3;2;3;3;130650005204;13065000520409901;130650005204099011;1312;336,218695983624;201912
1;130650;005204;099;02;1;2;2;3;2;3;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;130650005204;13065000520409902;130650005204099021;1312;336,218695983624;201912
1;130650;005204;099;03;1;2;2;2;2;3;2;3;3;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;130650005204;13065000520409903;130650005204099031;1312;336,218695983624;201912
1;130650;005204;099;04;1;2;2;3;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;130650005204;13065000520409904;130650005204099041;1312;336,218695983624;201912
1;130650;005204;099;05;1;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;130650005204;13065000520409905;130650005204099051;1312;336,218695983624;201912
1;130650;005204;099;06;1;3;2;3;2;2;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130650005204;13065000520409906;130650005204099061;1312;336,218695983624;201912
1;130650;005204;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130650005204;13065000520409907;130650005204099071;1312;336,218695983624;201912
1;130650;005502;006;01;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;130650005502;13065000550200601;130650005502006011;1312;238,356940837839;201912
1;130650;005502;006;02;1;2;2;2;2;3;1;3;2;2;2;3;3;2;2;3;3;2;2;2;2;3;2;2;130650005502;13065000550200602;130650005502006021;1312;238,356940837839;201912
1;130650;005502;006;03;1;2;2;3;3;2;1;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;2;130650005502;13065000550200603;130650005502006031;1312;238,356940837839;201912
1;130650;005502;006;04;1;2;2;3;2;3;2;2;2;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130650005502;13065000550200604;130650005502006041;1312;238,356940837839;201912
1;130650;005502;006;05;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130650005502;13065000550200605;130650005502006051;1312;238,356940837839;201912
1;130650;005502;006;06;1;2;2;2;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130650005502;13065000550200606;130650005502006061;1312;238,356940837839;201912
1;130650;005502;006;07;1;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;130650005502;13065000550200607;130650005502006071;1312;238,356940837839;201912
2;130650;902001;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;130650902001;13065090200101201;130650902001012011;1321;186,976392292254;201912
2;130650;902001;012;02;1;2;2;1;2;2;2;2;2;2;2;3;2;2;3;3;2;2;2;2;3;3;3;3;130650902001;13065090200101202;130650902001012021;1321;186,976392292254;201912
2;130650;902001;012;03;1;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;2;2;2;2;130650902001;13065090200101203;130650902001012031;1321;186,976392292254;201912
2;130650;902001;012;04;1;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;2;2;2;2;130650902001;13065090200101204;130650902001012041;1321;186,976392292254;201912
2;130650;902001;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;130650902001;13065090200101205;130650902001012051;1321;186,976392292254;201912
2;130650;902001;012;06;1;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2;3;2;2;2;3;3;2;3;130650902001;13065090200101206;130650902001012061;1321;186,976392292254;201912
2;130650;902001;012;07;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;130650902001;13065090200101207;130650902001012071;1321;186,976392292254;201912
2;130650;902202;099;01;1;2;2;2;2;3;2;2;2;1;1;3;2;2;2;3;2;2;2;2;2;2;3;2;130650902202;13065090220209901;130650902202099011;1321;137,112808643511;201912
2;130650;902202;099;02;1;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;130650902202;13065090220209902;130650902202099021;1321;137,112808643511;201912
2;130650;902202;099;03;1;2;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;130650902202;13065090220209903;130650902202099031;1321;137,112808643511;201912
2;130650;902202;099;04;1;2;2;2;2;3;2;2;2;1;1;3;2;3;1;3;2;2;2;2;3;3;3;3;130650902202;13065090220209904;130650902202099041;1321;137,112808643511;201912
2;130650;902202;099;05;1;2;2;1;2;2;2;2;2;1;1;3;2;2;1;3;2;2;2;2;2;2;2;2;130650902202;13065090220209905;130650902202099051;1321;137,112808643511;201912
2;130650;902202;099;06;1;2;2;2;3;2;2;2;2;2;2;3;2;3;3;3;2;2;2;2;2;2;2;2;130650902202;13065090220209906;130650902202099061;1321;137,112808643511;201912
2;130650;902202;099;07;1;2;2;1;2;2;2;2;2;1;1;2;2;2;2;3;2;2;2;2;3;2;3;3;130650902202;13065090220209907;130650902202099071;1321;137,112808643511;201912
2;130652;000202;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130652000202;13065200020201201;130652000202012011;1322;43,1194360673276;201912
2;130652;000202;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;130652000202;13065200020201202;130652000202012021;1322;43,1194360673276;201912
2;130652;000202;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130652000202;13065200020201203;130652000202012031;1322;43,1194360673276;201912
2;130652;000202;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130652000202;13065200020201204;130652000202012041;1322;43,1194360673276;201912
2;130652;000202;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130652000202;13065200020201205;130652000202012051;1322;43,1194360673276;201912
2;130652;000202;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130652000202;13065200020201206;130652000202012061;1322;43,1194360673276;201912
2;130652;000202;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130652000202;13065200020201207;130652000202012071;1322;43,1194360673276;201912
2;130653;900402;006;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;130653900402;13065390040200601;130653900402006011;1321;445,889874695133;201912
2;130653;900402;006;02;1;3;2;3;3;3;3;3;1;1;3;3;3;3;3;2;3;2;2;2;3;2;2;2;130653900402;13065390040200602;130653900402006021;1321;445,889874695133;201912
2;130653;900402;006;03;1;3;3;2;3;3;2;3;3;1;2;3;3;3;3;2;2;2;2;2;3;2;2;2;130653900402;13065390040200603;130653900402006031;1321;445,889874695133;201912
2;130653;900402;006;04;1;2;2;3;2;3;3;3;2;3;3;2;3;3;3;3;3;2;2;2;2;2;3;3;130653900402;13065390040200604;130653900402006041;1321;445,889874695133;201912
2;130653;900402;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;130653900402;13065390040200605;130653900402006051;1321;445,889874695133;201912
2;130653;900402;006;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130653900402;13065390040200606;130653900402006061;1321;445,889874695133;201912
2;130653;900402;006;07;1;3;1;3;3;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;130653900402;13065390040200607;130653900402006071;1321;445,889874695133;201912
2;130658;900101;012;01;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;130658900101;13065890010101201;130658900101012011;1322;140,494572701568;201912
2;130658;900101;012;02;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;130658900101;13065890010101202;130658900101012021;1322;140,494572701568;201912
2;130658;900101;012;03;1;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;130658900101;13065890010101203;130658900101012031;1322;140,494572701568;201912
2;130658;900101;012;04;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;130658900101;13065890010101204;130658900101012041;1322;140,494572701568;201912
2;130658;900101;012;05;1;3;3;3;3;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;130658900101;13065890010101205;130658900101012051;1322;140,494572701568;201912
2;130658;900101;012;06;1;3;3;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;130658900101;13065890010101206;130658900101012061;1322;140,494572701568;201912
2;130658;900101;012;07;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;130658900101;13065890010101207;130658900101012071;1322;140,494572701568;201912
2;130750;900301;006;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130750900301;13075090030100601;130750900301006011;1322;162,739376054995;201912
2;130750;900301;006;02;1;2;2;2;2;4;2;4;2;2;3;2;2;2;3;3;1;2;2;2;3;3;3;3;130750900301;13075090030100602;130750900301006021;1322;162,739376054995;201912
2;130750;900301;006;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;130750900301;13075090030100603;130750900301006031;1322;162,739376054995;201912
2;130750;900301;006;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130750900301;13075090030100604;130750900301006041;1322;162,739376054995;201912
2;130750;900301;006;05;1;2;2;2;2;4;3;4;2;2;3;2;3;3;3;3;3;2;2;2;2;2;3;3;130750900301;13075090030100605;130750900301006051;1322;162,739376054995;201912
2;130750;900301;006;06;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;130750900301;13075090030100606;130750900301006061;1322;162,739376054995;201912
2;130750;900301;006;07;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;130750900301;13075090030100607;130750900301006071;1322;162,739376054995;201912
2;130750;900501;006;01;1;3;3;2;2;4;2;4;3;3;2;2;3;2;2;3;2;2;2;2;3;2;3;2;130750900501;13075090050100601;130750900501006011;1321;271,499127127414;201912
2;130750;900501;006;02;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130750900501;13075090050100602;130750900501006021;1321;271,499127127414;201912
2;130750;900501;006;03;1;3;2;2;2;2;2;2;2;1;2;2;2;3;2;2;2;2;2;2;3;2;3;2;130750900501;13075090050100603;130750900501006031;1321;271,499127127414;201912
2;130750;900501;006;04;1;3;2;2;2;4;2;4;3;2;3;2;2;2;3;2;3;2;2;2;3;2;2;2;130750900501;13075090050100604;130750900501006041;1321;271,499127127414;201912
2;130750;900501;006;05;1;3;3;2;2;4;2;4;2;3;2;3;2;2;3;2;2;2;2;2;3;2;3;2;130750900501;13075090050100605;130750900501006051;1321;271,499127127414;201912
2;130750;900501;006;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;130750900501;13075090050100606;130750900501006061;1321;271,499127127414;201912
2;130750;900501;006;07;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130750900501;13075090050100607;130750900501006071;1321;271,499127127414;201912
2;130750;902103;006;01;1;2;2;3;3;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;2;3;130750902103;13075090210300601;130750902103006011;1322;112,536461213999;201912
2;130750;902103;006;02;1;2;1;1;3;4;3;4;1;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;130750902103;13075090210300602;130750902103006021;1322;112,536461213999;201912
2;130750;902103;006;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130750902103;13075090210300603;130750902103006031;1322;112,536461213999;201912
2;130750;902103;006;04;1;2;3;2;3;3;3;2;3;3;3;3;3;3;3;3;1;2;2;2;3;3;3;3;130750902103;13075090210300604;130750902103006041;1322;112,536461213999;201912
2;130750;902103;006;05;1;2;2;3;3;4;2;4;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;130750902103;13075090210300605;130750902103006051;1322;112,536461213999;201912
2;130750;902103;006;06;1;3;2;1;2;4;2;4;3;2;2;2;3;1;2;2;3;2;2;2;2;2;3;2;130750902103;13075090210300606;130750902103006061;1322;112,536461213999;201912
2;130750;902103;006;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130750902103;13075090210300607;130750902103006071;1322;112,536461213999;201912
2;130750;902702;006;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;130750902702;13075090270200601;130750902702006011;1322;90,5109877335531;201912
2;130750;902702;006;02;1;3;3;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;130750902702;13075090270200602;130750902702006021;1322;90,5109877335531;201912
2;130750;902702;006;03;1;3;3;3;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;130750902702;13075090270200603;130750902702006031;1322;90,5109877335531;201912
2;130750;902702;006;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;130750902702;13075090270200604;130750902702006041;1322;90,5109877335531;201912
2;130750;902702;006;05;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130750902702;13075090270200605;130750902702006051;1322;90,5109877335531;201912
2;130750;902702;006;06;1;3;2;3;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;130750902702;13075090270200606;130750902702006061;1322;90,5109877335531;201912
2;130750;902702;006;07;1;2;3;2;2;3;1;3;2;1;1;3;3;3;3;2;3;2;2;2;3;3;3;3;130750902702;13075090270200607;130750902702006071;1322;90,5109877335531;201912
1;130850;000403;006;01;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;130850000403;13085000040300601;130850000403006011;1313;563,546602996614;201912
1;130850;000403;006;02;1;3;3;2;2;3;2;3;2;1;1;2;2;1;1;2;2;1;1;1;2;1;2;1;130850000403;13085000040300602;130850000403006021;1313;563,546602996614;201912
1;130850;000403;006;03;1;2;2;2;2;3;1;3;3;1;1;3;3;3;3;2;3;2;2;2;2;2;2;2;130850000403;13085000040300603;130850000403006031;1313;563,546602996614;201912
1;130850;000403;006;04;1;3;3;2;2;4;2;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;130850000403;13085000040300604;130850000403006041;1313;563,546602996614;201912
1;130850;000403;006;05;1;2;2;2;2;3;2;3;2;1;1;2;2;2;1;2;2;2;2;1;3;3;2;3;130850000403;13085000040300605;130850000403006051;1313;563,546602996614;201912
1;130850;000403;006;06;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;3;2;2;2;3;3;3;3;130850000403;13085000040300606;130850000403006061;1313;563,546602996614;201912
1;130850;000403;006;07;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;2;2;2;3;3;3;3;130850000403;13085000040300607;130850000403006071;1313;563,546602996614;201912
1;130850;005101;006;01;1;2;2;2;2;3;2;3;2;1;1;2;2;2;2;2;2;2;1;1;2;1;2;2;130850005101;13085000510100601;130850005101006011;1312;752,464841645964;201912
1;130850;005101;006;02;1;3;3;3;3;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;130850005101;13085000510100602;130850005101006021;1312;752,464841645964;201912
1;130850;005101;006;03;1;2;2;2;2;3;2;3;2;2;3;3;3;3;2;2;2;2;2;2;2;2;3;3;130850005101;13085000510100603;130850005101006031;1312;752,464841645964;201912
1;130850;005101;006;04;1;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130850005101;13085000510100604;130850005101006041;1312;752,464841645964;201912
1;130850;005101;006;05;1;1;1;2;2;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005101;13085000510100605;130850005101006051;1312;752,464841645964;201912
1;130850;005101;006;06;1;2;2;2;2;3;2;3;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;130850005101;13085000510100606;130850005101006061;1312;752,464841645964;201912
1;130850;005101;006;07;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;130850005101;13085000510100607;130850005101006071;1312;752,464841645964;201912
1;130850;005202;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005202;13085000520201201;130850005202012011;1313;293,548770837068;201912
1;130850;005202;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005202;13085000520201202;130850005202012021;1313;293,548770837068;201912
1;130850;005202;012;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005202;13085000520201203;130850005202012031;1313;293,548770837068;201912
1;130850;005202;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005202;13085000520201204;130850005202012041;1313;293,548770837068;201912
1;130850;005202;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005202;13085000520201205;130850005202012051;1313;293,548770837068;201912
1;130850;005202;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;130850005202;13085000520201206;130850005202012061;1313;293,548770837068;201912
1;130850;005202;012;08;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;130850005202;13085000520201208;130850005202012081;1313;293,548770837068;201912
1;130850;011003;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;130850011003;13085001100309902;130850011003099021;1313;393,520171974236;201912
1;130850;011003;099;03;1;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;130850011003;13085001100309903;130850011003099031;1313;393,520171974236;201912
1;130850;011003;099;04;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;130850011003;13085001100309904;130850011003099041;1313;393,520171974236;201912
